content,hashtag,timestamp,User
"Congratulations to our very own Joel A. Katz MEBUS Student, Marco Castaneda! He recently won ""Best Documentary"" at the KSU Film Festival with this film:  
We are so proud of you Marco and can't wait to see what you accomplish next!",KSU,2023-05-05 13:00:31+00:00,KSU MEBUS
@_KSU I'm soo excited.,KSU,2023-05-05 12:54:16+00:00,Abdullah Alajmi
"Call for Papers for a Research Day in La Rochelle and a Special Issue of Creativity and Innovation Management. My co-proponents are Poonam Oberoi (@ExceliaGroup), Deimante Žilinskienė (KSU Vilnius), and Albrecht Fritzsche (@RBS_UIR and @IEDC_Bled). ↓ URL ↓…",KSU,2023-05-05 12:46:08+00:00,Dr. Steffen Roth
@BohemiansOf @the_gift_lord @CollieYimby @nikicaga I think we got at least a few more decades.,KSU,2023-05-05 12:42:39+00:00,EMAW
"@Hulcricket Same. I took yesterday off, and I do not want to go in to work today.",KSU,2023-05-05 12:36:53+00:00,AMS
Jazz Season is officially over 💜 Did you know the most noticeable front row member of the basketball student section and a well known KSU podcaster are Jazz Performers? Well.. now you do💜,KSU,2023-05-05 12:33:36+00:00,Lora (KSUMB Mom💜)
@DeezyLowe785 I've never even heard of Heathers,KSU,2023-05-05 12:29:24+00:00,Nathan Dahlgren
"@senorblanxo I doubt most people know who he is, but Damon Hininger, president and CEO of CoreCivic (formerly the Corrections Corporation of America), the second largest private prison company in the country.",KSU,2023-05-05 12:28:47+00:00,AMS
"Patrick Ngongba 6'10"" 235 from Paul VI HS(VA) is a top KSU target for C/O '24. Playing with DC area power @TTOBasketball this past weekend against top level competition at Nike EYBL, he shot 83% from floor. Highly skilled post player who is physical presence on both ends of floor",KSU,2023-05-05 12:02:50+00:00,David Knapp
"@Thomas19064 @moocowpup @SonsOfSweetTea @AndyPace_KSU No, that’s Tears of the Kingdom. This video is just further evidence the UK was a mistake.",KSU,2023-05-05 12:01:17+00:00,bæ grylls AKA Vaximillien Robespierre
"Meet Coach Dan, the coach for KSU Masters Swim!🏊",KSU,2023-05-05 12:00:01+00:00,KSU Sports & Rec
"Overcrowding, extreme weather conditions and poor handling of animals during transport can lead to injuries, weight loss and diseases.

Here's how we're helping members improve animal welfare conditions during transport👇",KSU,2023-05-05 11:58:13+00:00,NABC/K-State
@moocowpup @SonsOfSweetTea @AndyPace_KSU This is actually just a clip from the new Zelda game.,KSU,2023-05-05 11:56:57+00:00,Mike
@FlannyMLB @pdubinkc Luckiest 2 season stretch in MLB history. Still enjoyed every minute of it though.,KSU,2023-05-05 11:55:22+00:00,EMAW
@us_ksu_sporting @the_gift_lord @CollieYimby @nikicaga Not for long….,KSU,2023-05-05 11:53:30+00:00,Paradise of Bohemians
"@us_ksu_sporting @CollieYimby @nikicaga If you mean stationing military bases across the globe to bully and exert your influence over global politics then yes... Well done, I suppose? You want a medal for being an imperialist?",KSU,2023-05-05 11:53:13+00:00,Paradise of Bohemians
@Will_KSU @flugempire I seriously can't tell if it's lowkey trolling Tony or not.,KSU,2023-05-05 11:48:38+00:00,#MayeForHeisman
@SportsRadio810 @SorenPetro is there no podcast for The Program yesterday?,KSU,2023-05-05 11:33:01+00:00,Brett
Three threes late in the second half to give KSU the lead. Sign me up.,KSU,2023-05-05 11:31:56+00:00,Hoya Paranoia
"Claim Airdrop OAT, and drop your Sui wallet addresses 🪂

😱 100 $SUIME guaranteed Airdrop spots from @suime__  Meme coin on Sui 

✅ Claim OAT: 

📌 Fill Sui Wallet Adresses:",KSU,2023-05-05 11:27:02+00:00,Ksu
Please read the latest story by Kent State Today about Dr. Richard Piet @Pietlab75 and his new grant for infertility research!,KSU,2023-05-05 11:22:47+00:00,Naira Mansano
@morostreetblues @GottliebShow 40 percent from three and balls out on defense. You can be forgiven since you’re still high from the once per decade KSU elite 8 run.,KSU,2023-05-05 11:20:48+00:00,.
"@tanishajanae When I was at KSU in the 80s, our Freshman Orientation was a full semester class learning about causes &amp; effects 5/4/70. Jackson State was always included. Is that still the case?",KSU,2023-05-05 11:04:35+00:00,City Books
"@JamesWi11047973 @TristanUda @John_Fanta Respect your opinion. KSU had Top pg in the country; leading scorer in conference; depth; shooters; err UK had injuries and a rebounder. No go to guy on offense, no depth",KSU,2023-05-05 10:56:38+00:00,LRWoogie
"@james3neal Thank you for this, James. As a KSU grad (‘89), I always think of THIS on May 4, not the other thing. 💔💔💔💔",KSU,2023-05-05 10:55:13+00:00,City Books
"KSU/GPP GEL Presentation LIVE - 8AM CH1020 - ""The History of Geauga County"" Here's the live stream link too -",KSU,2023-05-05 10:55:03+00:00,Geauga TV
"Hello , , , , , , , , , , , , , , , , , , , , , ,   We offer assistance with accounting assignments, homework, &amp; finals.",KSU,2023-05-05 10:52:30+00:00,GLOBAL ESSAYS /HOMEWORK /ASSIGNMENT HELP SERVICES
"@the_gift_lord @CollieYimby @nikicaga My point is the United States is a lot of things, many of them not good. But it is certainly not a backwater, especially in comparison to the UK.",KSU,2023-05-05 10:07:50+00:00,EMAW
KSU students share their experience volunteering in Makkah with the Saudi Red Crescent.,KSU,2023-05-05 09:57:31+00:00,Saleh Abualghaith
"◤
　 
  　　　  D-25　　　 　
　　　　　　　　　◢  

 
 @official__INI

🗓5.30(Tue) - 5.31(Wed)   
📍ARIAKE ARENA  
🔽Official Site",KSU,2023-05-05 09:52:41+00:00,すち
"there's dozens of other Pokemon art I poured more time and effort into
but no it's this dumb oversized string cheese",KSU,2023-05-05 09:47:02+00:00,수고🐾
besties on their poker date obviously 😜,KSU,2023-05-05 09:09:46+00:00,fallenangel_97
"I've never understood how the state could turn their guns inwards, but hey, Amerika. Late tweeting, busy thinking.
 via @wkyc",KSU,2023-05-05 09:04:36+00:00,m. barnes
"As the shooting began, Norman claims he sought protection from KSU police and relinquished possession of his firearm. KSU police said the gun hadn’t been fired and turned it over to the FBI the following day.",KSU,2023-05-05 08:47:59+00:00,Kevin Kresse
"According to the FBI, Norman was on campus on May 4th working for the KSU Police Department, taking pictures of the protestors on their behalf. So he was operating on behalf of law enforcement in some capacity.",KSU,2023-05-05 08:47:47+00:00,Kevin Kresse
"@Svara @jgopikrishnan70 There are many reasons for their growth in campuses. The autocratic nature of the SFI and the simmering discontent against them is one reason. Organisations like KSU lack cohesion &amp; vision to resist SFI's attacks. That helped SIO, Fraternity, Campus Front (PFI's Student wing) etc",KSU,2023-05-05 08:45:04+00:00,A. Harikumar
Remembering the deadly May 4 shooting at Kent State University 53 years later,KSU,2023-05-05 08:20:29+00:00,Revive the Labor Movement
@arboxart Thank you Ksu!🥰❤,KSU,2023-05-05 08:05:57+00:00,Borislav
@us_ksu_sporting @the_gift_lord @CollieYimby @nikicaga ??? Its not 2145,KSU,2023-05-05 07:43:45+00:00,Catsomething
@KsushaEks Morning beautiful Ksu🔥🖤,KSU,2023-05-05 07:41:00+00:00,V E R A
"@Cofeecomics 1. Quinacridone Magenta
2. KSU Purple
3. Black
4. Resolution Blue
5. Carmine Red",KSU,2023-05-05 06:57:03+00:00,Friendly Neighborhood Comic Guy
"During my time as a Kent State student (1975-1979) the university tried to bury our recent history. Outside groups held commemorations. Much has changed. Now we have May 4 Visitors Center &amp; memorial walk. In ‘20, KSU chorale performed Neil Young’s “Ohio.”",KSU,2023-05-05 06:44:32+00:00,Karen Lawson
"K-State head baseball coach Pete Hughes says his team is trying to follow the example set by football and basketball this year.

""When you come to Kansas State you don't come to be mediocre. You come here to be great.""

@KStateBSB @kstatesports",KSU,2023-05-05 06:39:17+00:00,🌾Ekow’s_Island🌾
Jeeter Juice !,KSU,2023-05-05 06:26:13+00:00,Key 🆔💓
Who wants to see a native Injective wallet launch?,KSU,2023-05-05 06:10:17+00:00,Ксения
"A huge shout out to all of the amazing builders who took part in the first ever Injective Hackathon!

We received over 300 project submissions and will begin spending time to assess each one carefully. Stay tuned to check out some of the projects on the upcoming demo day 🥷",KSU,2023-05-05 06:05:48+00:00,Ксения
Quick maths for Injective 🧮,KSU,2023-05-05 06:05:38+00:00,Ксения
@the_gift_lord @CollieYimby @nikicaga We are almost 25% through our second century of global dominance mate 🌍🌎🌏,KSU,2023-05-05 06:04:44+00:00,EMAW
"@AdamSchefter I will never forget when Tyler Lockett was drafted.  I worked w/ a KSU alum, recent grad who watched him play.  She said words that have been very prophetic…

“You are gonna love this guy”

She was right 😍",KSU,2023-05-05 06:02:22+00:00,Andy Zissermann
"Talking myself into buying low into KSU's Will Howard -- pretty good downfield thrower and a solid passing ""floor"" (clean dropback attempts inside the pocket without guises. But still plenty for the 6'5 slinger to work on",KSU,2023-05-05 05:44:15+00:00,MJ
@LoganCarver11 @MikeChopowski @mid_madness  Yeah you don't know KSU,KSU,2023-05-05 05:36:54+00:00,Long Lived Legend
@USMC_NASCARFire @magic_murphtone @cctvidiots Especially mals. They are often crazy fucking dogs even if they aren’t mean.,KSU,2023-05-05 05:24:21+00:00,EMAW
@AdriansBurner1 @CBBcontent KSU needs to concentrate on Goat Judging and Cow Loving. The once every 25 years is over in Manhattan so by early December KSU won’t even be remembered in the Big 12,KSU,2023-05-05 05:06:30+00:00,J. Kelso 🇺🇦 Never fall over what’s behind you.
"KSU, KU leaders and Marshall endorse broader federal reporting on post-college success data:",KSU,2023-05-05 04:20:00+00:00,KAKE News
I low key want a KSU tag but I feel like that’s a huge identifier and it’ll be easier for this man to spot me 😭,KSU,2023-05-05 04:02:57+00:00,Toni Childs
"@dakotajday @davidubben Seriously? ksu is poverty in recruiting, has never achieved any significant program win in the modern era, and is insignificant when it comes to NFL draft picks, top 25 rankings, &amp; NY6 bowl games. Google it 🤓",KSU,2023-05-05 04:01:59+00:00,HornytoadJohn 𓆏
"Still taking your essay and assignment orders.

HMU for help",KSU,2023-05-05 03:35:46+00:00,QUIZZES/ASSIGNMENTS/HOMEWORK TUTORS
"Dean breaks ONU, OAC records in 400 meters as Men’s Outdoor Track and Field posts 7 top-8 finishes to sit tied for fifth after Day 1 of OAC Championships",KSU,2023-05-05 03:29:44+00:00,"Jamaal Jackson, EdD"
"The gun found its way back to KSU police. During their investigation, they contacted the manufacturer, Smith &amp; Wesson, for chain of custody. S&amp;W said it had never been sold, so the KSU police did the obvious thing and returned the gun to S&amp;W.",KSU,2023-05-05 03:28:29+00:00,latecomer
"Per the Bureau, the meetings were incidental and Norman wasn’t operating on their behalf, even though he was their informant—and working for KSU police.",KSU,2023-05-05 03:28:22+00:00,latecomer
"@ksuwildkat @UtahPigBus What is weird about the comments, at KSU athletics are separate from education. Meaning education does not pay the athletics bills. Athletics operates on a surplus because of donations and media rights. So Utah athletics has to be paid by education? Broke as a joke.",KSU,2023-05-05 03:25:04+00:00,Paint_it_Purple
"@HuskersPictures @HuskGuys How about in 2003 when Nebs only touchdown came when Lords knee was clearly down.

Final score KSU 38. NE 9
Good times👍",KSU,2023-05-05 03:24:27+00:00,BA
@KSU_MOB @LAKERFANATICS @SOULbeautifulme You should be worried lol Warriors figured out how to take AD out the game,KSU,2023-05-05 03:21:27+00:00,Repeat sZn
@WordsByWaters @ByCASimmons @davidubben @TCUFootball I would add Baylor - more Big 12 championships than KSU and TCU,KSU,2023-05-05 03:16:44+00:00,matt crows
"@LAKERFANATICS @SOULbeautifulme Yup,  and they’ll bounce back Saturday back in L.A! Ain’t worried at all.",KSU,2023-05-05 03:14:35+00:00,Marcus🏈🏀
"Lakers will make their adjustments for game 3. Back in L.A, Lakers will bounce back!",KSU,2023-05-05 03:09:50+00:00,Marcus🏈🏀
"Having upcoming classes or assignments that are due,
DM me at anytime for me to handle them for you
*good grades guaranteed",KSU,2023-05-05 03:07:48+00:00,Sarah Karen
@KURealist Who does KSU have next year?,KSU,2023-05-05 03:03:57+00:00,shooter
Hire quality experts at very affordable rates. HMU                                 NORAD   Fetterman,KSU,2023-05-05 03:03:54+00:00,RESUME / CV / ESSAY & ASSIGNMENT(s) WRITERS.
"Who needs help with class work? DM to get Legit quality work on a budget. Check us out!
                                    Dm @AssignmentsSara",KSU,2023-05-05 03:03:45+00:00,Sarah Karen
@Jay_Ixl Congratulations ksu dorms are fucking terribly and amazing at the same time,KSU,2023-05-05 03:02:32+00:00,Duper
Busy? DM for help with hw and online classes. 📥🅰️,KSU,2023-05-05 03:02:31+00:00,RESUME / CV / ESSAY & ASSIGNMENT(s) WRITERS.
Taking discussion boards for due classes Hit me up,KSU,2023-05-05 03:00:12+00:00,RESUME / CV / ESSAY & ASSIGNMENT(s) WRITERS.
I offer help in  hw and exams. HMU,KSU,2023-05-05 03:00:01+00:00,RESUME / CV / ESSAY & ASSIGNMENT(s) WRITERS.
@TechTina1 Doesn't really matter at this point. Laying an egg the KSU series made this loss pretty inconsequential.,KSU,2023-05-05 02:59:57+00:00,yeahno
"tryna convince hg to stay at ksu one no year , she act like it’s gone kill her if she do. bye lu guh aine begging ✌🏾",KSU,2023-05-05 02:59:09+00:00,MS.UPDASCO 🦂
Kentucky State University Board of Regents today announced the selection of the three finalists who will advance in the selection process for the University’s next president.,KSU,2023-05-05 02:32:09+00:00,Rico Dupree Walker
"VACompFieldTrip@TheZMA 
Thanks KSU for having us😎",KSU,2023-05-05 02:25:32+00:00,Laura LaQuaglia
These Lakers jerseys are dope!,KSU,2023-05-05 02:14:03+00:00,FANMAN_KSU
@gage_byers @TalkinHawks Dude’s talkin’ like KSU knows a thing or two about winning a national championship…in anything. But go off.,KSU,2023-05-05 02:11:43+00:00,David Brooks 🟥🟦🏀🏹
"@CarlC18 @JaronRoseboro @AD_Schuler @sonofacook22 @SharpFootball @PatrickMahomes @Chiefs @TomBrady Yeah I like Hurts, he's a good guy and I liked him coming out of college.  Was at the Ksu vs Ou game when the Cats upset them.  Hurts was slinging the ball around and almost brought the Sooners back to win.  Mahomes is just an alien.",KSU,2023-05-05 02:10:26+00:00,Patrick Mahomes Right Arm
"I never really watch the NBA until the playoffs, but when I do, I’m following certain players when I watch.  till the day I die, but I’ll follow every postseason Lebron game plays. Especially vs Steph. Great for the sport!",KSU,2023-05-05 02:08:46+00:00,FANMAN_KSU
@ByCASimmons @davidubben You say that but the list I'm looking at shows: TCU-8; OU-5; TX; 5; KSU: 4; OSU: 2; ISU-3; BU-1; WVU-1; TTU-1; KU-0.  OU and TX ARE included.,KSU,2023-05-05 02:07:17+00:00,Sal Sammartino
Wild  system,KSU,2023-05-05 02:03:25+00:00,Brent
@ConnieSchultz I visited KSU in the spring of 75 as a hs senior. It seemed very raw and tense- no memorials or anything on campus. After law school I learned that the civil case was getting ready to go forward which probably played into that raw feeling...,KSU,2023-05-05 02:01:58+00:00,Steve Magas
@ku_grant @MakeItAQuote Lol yassssss!!!!!,KSU,2023-05-05 01:52:50+00:00,Will The Thrill
11.59 pm deadline!!! DM NOW,KSU,2023-05-05 01:52:25+00:00,"CHARLOTTE ASSIGNMENT, HOMEWORK & ONLINE CLASS HELP"
